cites_id;species_kingdom;species_class;species_family;name;sub_species;scientific_name;cites_status;countries
ii) when shipped in flowering state, with at least one fully open flower per specimen, no minimum number of specimens per shipment is required but specimens must be professionally processed for commercial retail sale, e.g. labelled with printed labels or packaged with printed packages indicating the name of the hybrid and the country of final processing. This should be clearly visible and allow easy verification.
Plants not clearly qualifying for the exemption must be accompanied by appropriate CITES documents.;
15901;Plantae;Orchidaceae;scottellii;SPECIES;II;;**II** [FAMILY listing Orchidaceae spp.] Included in Appendix II, except for the species included in Appendix I.
Additionally, artificially propagated hybrids of the following genera are not subject to the provisions of the Convention, if conditions, as indicated under a) and b), are met: Cymbidium, Dendrobium, Phalaenopsis and Vanda:
a) Specimens are readily recognizable as artificially propagated and do not show any signs of having been collected in the wild such as mechanical damage or strong dehydration resulting from collection, irregular growth and heterogeneous size and shape within a taxon and shipment, algae or other epiphyllous organisms adhering to leaves, or damage by insects or other pests; and
b) i) when shipped in non-flowering state, the specimens must be traded in shipments consisting of individual containers (such as cartons, boxes, crates or individual shelves of CC-containers) each containing 20 or more plants of the same hybrid; the plants within each container must exhibit a high degree of uniformity and healthiness; and the shipment must be accompanied by documentation, such as an invoice, which clearly states the number of plants of each hybrid; or
ii) when shipped in flowering state, with at least one fully open flower per specimen, no minimum number of specimens per shipment is required but specimens must be professionally processed for commercial retail sale, e.g. labelled with printed labels or packaged with printed packages indicating the name of the hybrid and the country of final processing. This should be clearly visible and allow easy verification.
Plants not clearly qualifying for the exemption must be accompanied by appropriate CITES documents.;
18719;Plantae;Orchidaceae;stipulata;SPECIES;II;;**II** [FAMILY listing Orchidaceae spp.] Included in Appendix II, except for the species included in Appendix I.
Additionally, artificially propagated hybrids of the following genera are not subject to the provisions of the Convention, if conditions, as indicated under a) and b), are met: Cymbidium, Dendrobium, Phalaenopsis and Vanda:
a) Specimens are readily recognizable as artificially propagated and do not show any signs of having been collected in the wild such as mechanical damage or strong dehydration resulting from collection, irregular growth and heterogeneous size and shape within a taxon and shipment, algae or other epiphyllous organisms adhering to leaves, or damage by insects or other pests; and
b) i) when shipped in non-flowering state, the specimens must be traded in shipments consisting of individual containers (such as cartons, boxes, crates or individual shelves of CC-containers) each containing 20 or more plants of the same hybrid; the plants within each container must exhibit a high degree of uniformity and healthiness; and the shipment must be accompanied by documentation, such as an invoice, which clearly states the number of plants of each hybrid; or
ii) when shipped in flowering state, with at least one fully open flower per specimen, no minimum number of specimens per shipment is required but specimens must be professionally processed for commercial retail sale, e.g. labelled with printed labels or packaged with printed packages indicating the name of the hybrid and the country of final processing. This should be clearly visible and allow easy verification.
Plants not clearly qualifying for the exemption must be accompanied by appropriate CITES documents.;
17377;Plantae;Orchidaceae;tricuspis;SPECIES;II;;**II** [FAMILY listing Orchidaceae spp.] Included in Appendix II, except for the species included in Appendix I.
Additionally, artificially propagated hybrids of the following genera are not subject to the provisions of the Convention, if conditions, as indicated under a) and b), are met: Cymbidium, Dendrobium, Phalaenopsis and Vanda:
a) Specimens are readily recognizable as artificially propagated and do not show any signs of having been collected in the wild such as mechanical damage or strong dehydration resulting from collection, irregular growth and heterogeneous size and shape within a taxon and shipment, algae or other epiphyllous organisms adhering to leaves, or damage by insects or other pests; and
b) i) when shipped in non-flowering state, the specimens must be traded in shipments consisting of individual containers (such as cartons, boxes, crates or individual shelves of CC-containers) each containing 20 or more plants of the same hybrid; the plants within each container must exhibit a high degree of uniformity and healthiness; and the shipment must be accompanied by documentation, such as an invoice, which clearly states the number of plants of each hybrid; or
ii) when shipped in flowering state, with at least one fully open flower per specimen, no minimum number of specimens per shipment is required but specimens must be professionally processed for commercial retail sale, e.g. labelled with printed labels or packaged with printed packages indicating the name of the hybrid and the country of final processing. This should be clearly visible and allow easy verification.
Plants not clearly qualifying for the exemption must be accompanied by appropriate CITES documents.;
16041;Plantae;Orchidaceae;tridactylites;SPECIES;II;;**II** [FAMILY listing Orchidaceae spp.] Included in Appendix II, except for the species included in Appendix I.
Additionally, artificially propagated hybrids of the following genera are not subject to the provisions of the Convention, if conditions, as indicated under a) and b), are met: Cymbidium, Dendrobium, Phalaenopsis and Vanda:
a) Specimens are readily recognizable as artificially propagated and do not show any signs of having been collected in the wild such as mechanical damage or strong dehydration resulting from collection, irregular growth and heterogeneous size and shape within a taxon and shipment, algae or other epiphyllous organisms adhering to leaves, or damage by insects or other pests; and
b) i) when shipped in non-flowering state, the specimens must be traded in shipments consisting of individual containers (such as cartons, boxes, crates or individual shelves of CC-containers) each containing 20 or more plants of the same hybrid; the plants within each container must exhibit a high degree of uniformity and healthiness; and the shipment must be accompanied by documentation, such as an invoice, which clearly states the number of plants of each hybrid; or
ii) when shipped in flowering state, with at least one fully open flower per specimen, no minimum number of specimens per shipment is required but specimens must be professionally processed for commercial retail sale, e.g. labelled with printed labels or packaged with printed packages indicating the name of the hybrid and the country of final processing. This should be clearly visible and allow easy verification.
Plants not clearly qualifying for the exemption must be accompanied by appropriate CITES documents.;
15965;Plantae;Orchidaceae;tridentata;SPECIES;II;;**II** [FAMILY listing Orchidaceae spp.] Included in Appendix II, except for the species included in Appendix I.
Additionally, artificially propagated hybrids of the following genera are not subject to the provisions of the Convention, if conditions, as indicated under a) and b), are met: Cymbidium, Dendrobium, Phalaenopsis and Vanda:
a) Specimens are readily recognizable as artificially propagated and do not show any signs of having been collected in the wild such as mechanical damage or strong dehydration resulting from collection, irregular growth and heterogeneous size and shape within a taxon and shipment, algae or other epiphyllous organisms adhering to leaves, or damage by insects or other pests; and
b) i) when shipped in non-flowering state, the specimens must be traded in shipments consisting of individual containers (such as cartons, boxes, crates or individual shelves of CC-containers) each containing 20 or more plants of the same hybrid; the plants within each container must exhibit a high degree of uniformity and healthiness; and the shipment must be accompanied by documentation, such as an invoice, which clearly states the number of plants of each hybrid; or
ii) when shipped in flowering state, with at least one fully open flower per specimen, no minimum number of specimens per shipment is required but specimens must be professionally processed for commercial retail sale, e.g. labelled with printed labels or packaged with printed packages indicating the name of the hybrid and the country of final processing. This should be clearly visible and allow easy verification.
Plants not clearly qualifying for the exemption must be accompanied by appropriate CITES documents.;
17934;Plantae;Orchidaceae;virgula;SPECIES;II;;**II** [FAMILY listing Orchidaceae spp.] Included in Appendix II, except for the species included in Appendix I.
Additionally, artificially propagated hybrids of the following genera are not subject to the provisions of the Convention, if conditions, as indicated under a) and b), are met: Cymbidium, Dendrobium, Phalaenopsis and Vanda:
a) Specimens are readily recognizable as artificially propagated and do not show any signs of having been collected in the wild such as mechanical damage or strong dehydration resulting from collection, irregular growth and heterogeneous size and shape within a taxon and shipment, algae or other epiphyllous organisms adhering to leaves, or damage by insects or other pests; and
b) i) when shipped in non-flowering state, the specimens must be traded in shipments consisting of individual containers (such as cartons, boxes, crates or individual shelves of CC-containers) each containing 20 or more plants of the same hybrid; the plants within each container must exhibit a high degree of uniformity and healthiness; and the shipment must be accompanied by documentation, such as an invoice, which clearly states the number of plants of each hybrid; or
ii) when shipped in flowering state, with at least one fully open flower per specimen, no minimum number of specimens per shipment is required but specimens must be professionally processed for commercial retail sale, e.g. labelled with printed labels or packaged with printed packages indicating the name of the hybrid and the country of final processing. This should be clearly visible and allow easy verification.
Plants not clearly qualifying for the exemption must be accompanied by appropriate CITES documents.;
22721;Plantae;Orchidaceae;acuminatum;Bateman ex Lindl. 1938;SPECIES;II;Orchidaceae spp.;
21207;Plantae;Orchidaceae;aurorae;D.E.Benn. & Christenson 1995;SPECIES;II;Orchidaceae spp.;
14733;Plantae;Orchidaceae;brachyceras;Schltr.;SPECIES;II;Orchidaceae spp.;
23068;Plantae;Orchidaceae;christensonii;D.E.Benn. 1995;SPECIES;II;Orchidaceae spp.;
19154;Plantae;Orchidaceae;egertonianum;Bateman ex Lindl. 1838;SPECIES;II;Orchidaceae spp.;
20073;Plantae;Orchidaceae;equitans;Garay 1953;SPECIES;II;Orchidaceae spp.;
20848;Plantae;Orchidaceae;grande;Garay 1957;SPECIES;II;Orchidaceae spp.;
21594;Plantae;Orchidaceae;insigne;Rchb.f. ex Benth. & Hook.f. 1883;SPECIES;II;Orchidaceae spp.;
