,ESRI_OID,att_name,attachmentid,auteur,content_type,data_size,date_doc,desc_type,doc_ref,doc_titre,globalid,nom_conces,nom_foret,type_,url
1350,1351,UFA09017_CODEF.pdf,5845,,application/pdf,320668,,,,,{C55FDA4D-86E6-495E-BA60-4AC2B32A47BB},1050,09-017,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/884/attachments/5845
1351,1352,UFA09020_APROPA_2010.pdf,5283,,application/pdf,455903,,,,,{E571AAC9-53D6-482B-871C-F2A0AD12DBCB},1069,09-020,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/828/attachments/5283
1352,1353,UFA10047_CEQTB.pdf,5084,,application/pdf,696896,,,,,{89E45BB9-95D5-474B-AAC4-F1D167F969F1},1083,10-047B,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/1752/attachments/5084
1353,1354,UFA10057_RIA_2004.pdf,5475,,application/pdf,5372156,,,,,{3B0E04CD-FE37-4BEB-BBA2-0B4C43B49363},1060,10-064,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/870/attachments/5475
1354,1355,GIC PLACAVI_AMS_2016.pdf,1266,,application/pdf,741287,,,,,{F2A4B58B-1035-4019-B9EA-987AA25E3855},,08-08-681,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/3/5097/attachments/1266
1355,1356,UFA08009_AMS_2.pdf,4588,,application/pdf,321776,,,,,{EC6DE8A5-9637-4599-BA02-4070691C28A5},1031,08-009,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/913/attachments/4588
1356,1357,UFA 09025_PA_Révision 2012.pdf,5011,,application/pdf,8769221,,,,,{0DE66B78-B866-48D0-BA60-A14C15B9C9AA},1011,09-025,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/849/attachments/5011
1357,1358,PA NGOYLA 2017 part 2.pdf,8901,,application/pdf,31858227,,,,,{197F22A7-538A-4370-B1CA-1ADFC7784B6F},,NGOYLA,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/897/attachments/8901
1358,1359,Arrêté 110224.pdf,3648,,application/pdf,1674754,,,,,{99FD6056-C069-4E1D-ABDC-B88753E7DD23},,110224,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/4/5411/attachments/3648
1359,1360,UFA 10018_DECLA_2014.pdf,4802,,application/pdf,783916,,,,,{51DA6377-9275-42F7-8506-969C13A920F9},1003,10-018,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/805/attachments/4802
1360,1361,UFA10057_attesattion_de_mesure_de_superficie_2002.pdf,5307,,application/pdf,251985,,,,,{639A1CC7-FC0A-4AFB-8A6B-349CAE75DFF8},1046,10-060,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/922/attachments/5307
1361,1362,PA 2011 UFA 10-040 PartI.pdf,6881,,application/pdf,54044981,,,,,{03D00252-EB41-4115-94B7-2F20F87DB32D},1074,10-040,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/933/attachments/6881
1362,1363,Arrêté modifié VC 11 02 16 UNIPROVINCE.pdf,3633,,application/pdf,944809,,,,,{2583B023-120C-4E42-8CB3-7D1B6D8F6338},,110216,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/4/787/attachments/3633
1363,1364,UFA10057_PGQ_2005.pdf,5222,,application/pdf,1799926,,,,,{8042C1BE-C43B-4981-B593-C969F595810B},1060,10-064,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/870/attachments/5222
1364,1365,UFA11004_CEQTB.pdf,5499,,application/pdf,415810,,,,,{D83F3AFE-3BF6-4B42-B729-110C9106F954},1089,11-004,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/928/attachments/5499
1365,1366,UFA09005a_CC.pdf,4553,,application/pdf,2009141,,,,,{BAB42D23-9CDC-456D-BE85-94AC72D42EE1},1032,09-005A,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/925/attachments/4553
1366,1367,DOUMAINTANG_DECLA.pdf,5248,,application/pdf,2414885,,,,,{4307C8E3-41DF-4F4C-823C-C25B21A4FF90},1490,DOUMAINTANG,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/840/attachments/5248
1367,1368,UFA_10001_PA_2002.pdf,4949,,application/pdf,2795230,,,,,{6F510B71-D5F3-4496-8A78-8104AD8D16D4},1025,10-001,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/767/attachments/4949
1368,1369,UFA10047b_COPROV.pdf,5044,,application/pdf,2005488,,,,,{3237865B-57D1-4366-9EE5-618F0581F748},1083,10-047B,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/1752/attachments/5044
1369,1370,UFA10012_CODEF.pdf,4865,,application/pdf,2851088,,,,,{28EBDB42-9DD5-451E-8717-EAF806EA4FB6},1016,10-012,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/799/attachments/4865
1370,1371,VC_09 01 330_2015.pdf,8,,application/pdf,2851003,,,,,{45233478-1F50-4FFC-B8DF-C0B7D08E362F},,0901330,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/4/858/attachments/8
1371,1372,UFA10054_DECLA_2004.pdf,5001,,application/pdf,1119554,,,,,{34BD7DB3-7496-40E9-9F4F-F3410FCCA126},1012,10-054,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/817/attachments/5001
1372,1373,UFA11006_ACSTP.pdf,5285,,application/pdf,413229,,,,,{0B1A2CFC-082E-4E59-9DD5-4EE2DF579BB1},1092,11-006,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/815/attachments/5285
1373,1374,UFA09019_APROPA.pdf,5386,,application/pdf,72140,,,,,{E39B6267-778B-4426-80CF-2870D1546976},1036,09-019,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/895/attachments/5386
1374,1375,Fcom_ZONDJOGNOUL DE BIENEMAMA-ANCIEN_CP_28092015.pdf,424,,application/pdf,1564745,,,,,{AD7CF409-2DB0-4058-8347-36AA41EB7399},,09-01-620,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/3/2635/attachments/424
1375,1376,UFA00004_Accord de principe sur le transfert.pdf,5894,,application/pdf,351496,,,,,{D5A6D8B1-09A4-465C-A001-23C7EDED0AF9},1029,00-004,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/926/attachments/5894
1376,1377,VC_09 03 316_2016.pdf,1612,,application/pdf,1479107,,,,,{5C8C1BB7-CC57-4133-8246-BFB56F37E2C9},,0903316,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/4/2152/attachments/1612
1377,1378,UFA09017_APU_CLA_2002.pdf,5835,,application/pdf,284726,,,,,{1B20E02B-14FC-4931-A26B-A9E46AE6B904},1050,09-017,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/884/attachments/5835
1378,1379,UFA10057_PGQ_2005.pdf,5356,,application/pdf,1799926,,,,,{B77913CB-6DAD-4544-A436-292411C255D7},1046,10-059,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/820/attachments/5356
1379,1380,UFA09024_QTRANS.pdf,5914,,application/pdf,375249,,,,,{4087F138-9152-416D-8E7D-E9E4DB236FCC},1037,09-024,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/912/attachments/5914
1380,1381,UFA10059CEQTB.pdf,5051,,application/pdf,130239,,,,,{ADEDB5B0-2A0D-4E1C-9ECC-C1A0C0022C41},1046,10-059,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/820/attachments/5051
1381,1382,UFA10023_APROPA_2004.pdf,4985,,application/pdf,551807,,,,,{DACCD63D-E4E8-48C6-A1E6-070D020EEACA},1007,10-023,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/873/attachments/4985
1382,1383,AMS_fc mosse_2013.pdf,936,,application/pdf,948183,,,,,{02EDF51B-350F-45F0-86A8-CC10E856A3FC},,07-02-529,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/3/3464/attachments/936
1383,1384,UFA10065_CC.pdf,5334,,application/pdf,3058086,,,,,{67DF9F60-BD6E-4598-9FA5-B54BF544ABCC},1090,10-065,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/796/attachments/5334
1384,1385,UFA09025_RIE_2004.pdf,4821,,application/pdf,987151,,,,,{1C35DE04-91F3-4047-9AF4-2CF455FD9311},1011,09-025,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/849/attachments/4821
1385,1386,fcom_emergence_pater_CP_2016.pdf,486,,application/pdf,1501511,,,,,{D773F971-E818-4D64-8FFF-21935F88A74C},,10-03-685,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/3/2679/attachments/486
1386,1387,UFA10051_RIE_2008.pdf,4988,,application/pdf,4045695,,,,,{BDBFB5E8-03BD-4756-BC34-3305EB01FD7E},1015,10-051,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/929/attachments/4988
1387,1388,UFA09024_RIE_2009.pdf,5993,,application/pdf,399837,,,,,{21BC6B68-8167-4DF3-ADC4-9B8597E8D2BF},1037,09-024,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/912/attachments/5993
1388,1389,UFA10062_CEQTB.pdf,5064,,application/pdf,563438,,,,,{7F84FEC7-3CB2-421B-8F8C-ADE71602B0BC},1047,10-062,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/777/attachments/5064
1389,1390,UFA 10 010 PQG.pdf,6864,,application/pdf,2392817,,,,,{9F1E7751-7EFE-4FCA-A75F-FA2DB67FAFE9},1053,10-010,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/934/attachments/6864
1390,1391,09-011R_I_E__2006.pdf,1212,,application/pdf,1077994,,,,,{988501CA-0CF2-4FCB-B135-8F40C50F7BD3},1079,09-011,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/871/attachments/1212
1391,1392,UFA10018_AI.pdf,4936,,application/pdf,1254810,,,,,{96169D1D-F29D-41DE-8B4E-ED2671F7B492},1003,10-018,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/805/attachments/4936
1392,1393,UFA10046_AI.pdf,5148,,application/pdf,391884,,,,,{23993BCA-0CDC-4755-80CF-43D73FB354D4},1046,10-046,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/839/attachments/5148
1393,1394,UFA10067_COPROV.pdf,5314,,application/pdf,1680545,,,,,{7B4F3CED-21B9-463F-8FBF-3DC4EB935776},1105,10-067,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/936/attachments/5314
1394,1395,Ams_gic zok mo si ti_2014.pdf,870,,application/pdf,940005,,,,,{1D33B0B7-090E-4630-836E-C965C0BEC5A2},,10-04-573,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/3/1389/attachments/870
1395,1396,UFA10057_AMS.pdf,5451,,application/pdf,319608,,,,,{78893823-0A48-47EF-B0F7-AB6A9D5A4FFB},1067,10-057,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/775/attachments/5451
1396,1397,UFA08001_APU_CLA_2014.pdf,5902,,application/pdf,363248,,,,,{48B105F6-86E3-4CCA-AC77-826FB554FE85},1026,08-002,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/890/attachments/5902
1397,1398,UFA10059_RCOM.pdf,5535,,application/pdf,282169,,,,,{E22C9754-850A-467A-88D4-F0C9A1C99321},1046,10-059,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/820/attachments/5535
1398,1399,notification d'approbation du P.A 10-58.pdf,6873,,application/pdf,42621,,,,,{938B4ED4-AD55-4DA6-BF89-86255E87FCEA},1009,10-058,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/899/attachments/6873
1399,1400,UFA08007_attribution.pdf,5886,,application/pdf,39726,,,,,{E8CB26DF-96CD-4B36-A0E8-9E7B9142C5CD},1049,08-007,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/811/attachments/5886
1400,1401,UFA10041_10042_10044_PA_2004.pdf,5263,,application/pdf,9203175,,,,,{51C4F19A-CF79-4062-8A2D-96C40358FF09},1056,10-044,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/801/attachments/5263
1401,1402,fc mbang.pdf,8898,,application/pdf,1012502,,,,,{854A48B6-EE1A-4287-81B5-D22CE25C6424},,MBANG,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/880/attachments/8898
1402,1403,UFA08003_AGPF.pdf,4593,,application/pdf,608753,,,,,{865F262D-DEFE-4082-A0FF-35D675927438},1020,08-003,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/800/attachments/4593
1403,1404,UFA09020_attestation_de_mesure_de_superficie_2005.pdf,5322,,application/pdf,128125,,,,,{B963F32E-9ACC-497C-81BE-B4346200C81F},1069,09-020,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/828/attachments/5322
1404,1405,PA NGOYLA 2017 part 1.pdf,7303,,application/pdf,28618299,,,,,{ED837CA3-0908-43B9-AA83-1C6E48C583F5},,NGOYLA,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/897/attachments/7303
1405,1406,UFA11008CEQTB.pdf,5542,,application/pdf,313180,,,,,{00A3A2FD-E4E5-4AC6-82E1-55E766CBDC29},1094,11-008,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/1346/attachments/5542
1406,1407,UFA09004a_COPROV.pdf,4664,,application/pdf,1973776,,,,,{3BEF1401-87FA-4ACA-9B5B-15974D7E029D},1032,09-004A,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/819/attachments/4664
1407,1408,10-020_attestation_de_conformite_des_travaux_d'inventaire_d'aménagement_2003.pdf,6894,,application/pdf,41863,,,,,{484AADBF-9295-4B79-AAB5-03F50D2A2F58},1038,10-020,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/875/attachments/6894
1408,1409,AMS_Gic Denver_2011.pdf,873,,application/pdf,884270,,,,,{9F474A95-912A-48C3-8BBC-98E15F3AE234},,09-02-544,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/3/1444/attachments/873
1409,1410,UFA10063_AMS.pdf,5150,,application/pdf,218450,,,,,{42EFDDD5-888B-40A9-96D6-35631B8E9E3C},1048,10-063,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/833/attachments/5150
1410,1411,VC_09 01 338_2015.pdf,453,,application/pdf,12956227,,,,,{D1FD8233-0DEC-4964-8ED0-39543744B960},,0901338,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/4/904/attachments/453
1411,1412,Ngoyla_Mintom_IF_2002.pdf,5274,,application/pdf,1863567,,,,,{DE44A8E1-C379-43F1-B275-C70AD29AA20E},1082,09-028,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/772/attachments/5274
1412,1413,PA 2011 UFA 10-040 PartII.pdf,6857,,application/pdf,20080283,,,,,{FF4EB2C5-1A42-460E-8E9E-973EABCE1811},1074,10-040,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/933/attachments/6857
1413,1414,UFA10046_MT.PDF,5271,,application/pdf,125444,,,,,{DC69501B-5C10-45BC-8BBA-600010C99291},1046,10-046,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/839/attachments/5271
1414,1415,FC_YOKADOUMA_PSON_2004.pdf,5021,,application/pdf,609830,,,,,{2E1E885B-2226-457F-B93E-F521CAF1F912},1478,YOKADOUMA,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/816/attachments/5021
1415,1416,UFA09011_COPROV.pdf,5158,,application/pdf,2055256,,,,,{DEEE56BE-9805-4A06-99A4-1715B0737BC5},1079,09-011,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/871/attachments/5158
1416,1417,UFA10057_PA_2004.pdf,5125,,application/pdf,4222095,,,,,{C683F8A3-2236-4511-8448-B3C5E61EFEC8},1060,10-064,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/870/attachments/5125
1417,1418,VC_09 01 340_2016.pdf,457,,application/pdf,6872096,,,,,{575E5A61-3CDA-4EC8-91D0-B45F3FE2DD5C},,0901340,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/4/841/attachments/457
1418,1419,FCOM BALDA AMS 2015.pdf,887,,application/pdf,766025,,,,,{9BD0A7FD-AB3D-42C8-B904-EE01B2C0D185},,625,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/3/1725/attachments/887
1419,1420,Fcom_KABIYEN_CP_8122015.pdf,425,,application/pdf,1887897,,,,,{FB8AABD2-9376-4B1E-BE3E-EA75928C9080},,09-02-591,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/3/2639/attachments/425
1420,1421,Arrêté VC_0901204 EQUATOBOIS.pdf,3220,,application/pdf,3009832,,,,,{AAA649ED-37C3-42DD-BA62-BE6A6610DF7C},,0901204,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/4/4967/attachments/3220
1421,1422,VC 10 02 404.pdf,3237,,application/pdf,3086257,,,,,{E00F2EB8-86FF-4C02-89CD-873F1C0E638B},,1002404,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/4/4182/attachments/3237
1422,1423,CP.pdf,436,,application/pdf,954512,,,,,{AB500A76-302E-4254-BFA7-48CBFB412063},,07-04-595,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/3/1557/attachments/436
1423,1424,UFA00003_CC.pdf,5889,,application/pdf,2749488,,,,,{C158CF5D-3AB9-45DB-BC0B-7EB2EA8BB7FF},1028,00-003,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/1756/attachments/5889
1424,1425,VC 09 04 407 Sté d'Exploitation des Grumes du Cameroun.pdf,3639,,application/pdf,4001737,,,,,{C8B435CF-F30E-4D97-8A0B-C91BC4990AB0},,0904407,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/4/855/attachments/3639
1425,1426,UFA10046_PA_1997.pdf,5479,,application/pdf,524012,,,,,{3F1FB4F6-ED2B-4EAC-9E60-EAC05F9F4F7F},1046,10-046,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/839/attachments/5479
1426,1427,avis au public.pdf,6852,,application/pdf,527680,,,,,{32C8879A-5035-408B-B821-C8BBAECDCF1E},1074,10-040,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/933/attachments/6852
1427,1428,UFA10023_PGQ.pdf,4964,,application/pdf,2089126,,,,,{41AFFB00-31DA-417D-ADB9-153DD2ECC047},1007,10-023,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/873/attachments/4964
1428,1429,UFA10061_DECLA_2.pdf,4839,,application/pdf,1104190,,,,,{51F1AE45-F009-4601-8E74-E63B291B098A},1021,10-061,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/883/attachments/4839
1429,1430,UFA10041_CC.pdf,4922,,application/pdf,2151444,,,,,{231265BF-44BC-4262-9E64-5134CCAC2FF1},1019,10-041,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/783/attachments/4922
1430,1431,Fcom_AMS_AFENN-DIMAKO_11082016.pdf,825,,application/pdf,449914,,,,,{E7033AEE-8269-4D7C-B3DF-D2626C536277},,10-02-677,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/3/2673/attachments/825
1431,1432,UFA09019_attestation_de_mesure_de_superficie_2003.pdf,5143,,application/pdf,247889,,,,,{D2A654E5-0CC7-4783-B23A-5E7B540A6C4B},1036,09-019,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/895/attachments/5143
1432,1433,UFA10046_AGPF.pdf,5494,,application/pdf,187525,,,,,{94C4BC2A-C1D1-4104-8748-1C74D788E840},1046,10-046,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/839/attachments/5494
1433,1434,VC 07 03 304.pdf,3623,,application/pdf,550534,,,,,{29C305A0-F0E4-4A79-A2B3-EB739A330179},,0703304,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/4/4971/attachments/3623
1434,1435,UFA10001_CODEF_ancienne.pdf,4834,,application/pdf,443459,,,,,{AA7EA2E8-E34C-4E5A-B069-049EE0807004},1025,10-001,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/767/attachments/4834
1435,1436,UFA09004a_PA_1999.pdf,4761,,application/pdf,5353250,,,,,{99F89FDB-35A5-4E85-AF67-3C047313CB0A},1032,09-004A,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/819/attachments/4761
1436,1437,UFA09026_ACOPROV.pdf,5367,,application/pdf,386934,,,,,{5DADCAB7-3A63-4A77-90C8-036FCDD136C1},1081,09-026,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/861/attachments/5367
1437,1438,UFA09006_ROI.pdf,5850,,application/pdf,295144,,,,,{9DE1F2E4-B99A-44B4-BCDE-0A71BD06ED5C},1001,09-006,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/867/attachments/5850
1438,1439,UFA10051_ACOPROV.pdf,4800,,application/pdf,370036,,,,,{34950D26-A847-41D3-9B2C-665AAF6C8CE4},1015,10-051,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/929/attachments/4800
1439,1440,UFA09024_EIE_2001.pdf,5893,,application/pdf,2108494,,,,,{E8EFA26E-6FD0-43FA-AA7D-FD5509733943},1037,09-024,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/912/attachments/5893
1440,1441,UFA11006_COPROV.pdf,5260,,application/pdf,825738,,,,,{AAE5413C-3918-44C0-8363-285A7EE71E78},1092,11-006,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/815/attachments/5260
1441,1442,UFA00002_APU_ATRI.pdf,4523,,application/pdf,37854,,,,,{D0C29B44-E44D-47EF-9B2F-DC4638BD14E8},1075,00-002,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/837/attachments/4523
1442,1443,UFA10062_APROPA.pdf,5094,,application/pdf,1277848,,,,,{23D79415-59E6-4063-90D1-2FF4A9CCD694},1047,10-062,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/777/attachments/5094
1443,1444,Fcom_SERDUFCON_AMS_28072015.pdf,408,,application/pdf,787321,,,,,{E7F45878-83E2-464B-B77A-404FC34F66BC},,08-08-601,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/3/2644/attachments/408
1444,1445,AMS_Fc korre_2014.pdf,934,,application/pdf,328620,,,,,{167C2B3D-A71C-45E2-A04F-A0EE32D01F3F},,548,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/3/1638/attachments/934
1445,1446,UFA10051APU_CLA.pdf,4957,,application/pdf,1135912,,,,,{BA0D1EB7-F2B5-4A67-8537-DC4F95C6A567},1015,10-051,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/929/attachments/4957
1446,1447,Fcom_ASOUMONDELE (FC DJOKO)_CP_23082016.pdf,806,,application/pdf,657577,,,,,{487EE5F5-F5B3-41ED-A867-63AFE7862CF7},,10-02-669,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/3/3034/attachments/806
1447,1448,UFA10061_APROPA.pdf,4858,,application/pdf,511857,,,,,{24A4C95E-76D6-4A87-B87C-165CD2897EAD},1021,10-061,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/883/attachments/4858
1448,1449,UFA00001_00002_APROPA_2008_1.pdf,5966,,application/pdf,66507,,,,,{571C9413-C7E1-4E6F-9CD5-7FE42F8CA2CE},1075,00-001,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/812/attachments/5966
1449,1450,UFA09007_COPROV.pdf,6021,,application/pdf,2546958,,,,,{4C98FC04-E93D-4A42-A1A6-D58AFBDB812B},1073,09-007,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/768/attachments/6021
1450,1451,VC 08 01 244.pdf,3250,,application/pdf,3114098,,,,,{BD130D49-75C5-4CD5-8FBC-F866119CACED},,0801244,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/4/4169/attachments/3250
